ts,strategy_name,side,qty,price,fee,fee_bps,funding,slippage_bps,pnl_realized,pnl_unrealized,reason_code,maker_flag,order_state,regime_label,cloid
1754450376.138033,SCALP,sell,66.18371404899567,0.51564643655814,0.017063698153773763,5.0,0.0,1.125716742746937,1.0146338067549436,0.0,strategy_signal,True,filled,normal,SCALP_17
1754453976.138033,BUY,sell,154.32741296391913,0.5029765044850835,0.038811531359409006,5.0,0.0,3.1593643652066925,0.3960207516718196,0.0,strategy_signal,False,filled,normal,BUY_18
1754457576.139005,BUY,sell,139.8298199732804,0.4897188422941246,0.034238648777755364,5.0,0.0,3.7791397321588183,-1.4977296075015052,0.0,strategy_signal,True,filled,normal,BUY_19
1754461176.139005,SCALP,buy,94.3450528756571,0.4989474286599882,0.023536610769549868,5.0,0.0,1.8737617488673344,0.0,0.0,strategy_signal,True,filled,normal,SCALP_20
1754464776.139005,SCALP,buy,98.6517531507911,0.49044653555282297,0.024191705279508893,5.0,0.0,1.4883518188026934,0.0,0.0,strategy_signal,True,filled,normal,SCALP_21
1754468376.139005,SCALP,buy,90.8198374076953,0.4865061002676699,0.022092202462080844,5.0,0.0,1.658623412571767,0.0,0.0,strategy_signal,True,filled,normal,SCALP_22
1754471976.139005,SCALP,buy,153.86540493354056,0.4898092721463193,0.0376823509994981,5.0,0.0,2.077649335194086,0.0,0.0,strategy_signal,False,filled,normal,SCALP_23
1754475576.139005,FUNDING_ARBITRAGE,sell,82.81463293596053,0.47908400330312734,0.019837582939519496,5.0,0.003967516587903899,1.2595689884359262,-1.756985532736018,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_24
1754479176.139005,SCALP,buy,124.58727588385781,0.5126374053076639,0.03193404892172548,5.0,0.0,2.2035132392670786,0.0,0.0,strategy_signal,False,filled,normal,SCALP_25
1754482776.139005,BUY,buy,141.4346500969845,0.4934081769756352,0.03489250643276999,5.0,0.0,2.1145858569464457,0.0,0.0,strategy_signal,True,filled,normal,BUY_26
1754486376.139005,FUNDING_ARBITRAGE,sell,71.73423081368347,0.500039373044314,0.017934969900945195,5.0,0.003586993980189039,2.957811041110252,-0.02572022525128667,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_27
1754489976.139005,FUNDING_ARBITRAGE,sell,62.12799894990729,0.4867812304936656,0.015121371888472518,5.0,0.0030242743776945037,4.2125590255195835,-0.8491170042224844,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_28
1754493576.139005,SCALP,sell,109.82366636668296,0.49331753300867587,0.027088970078989964,5.0,0.0,4.265727492877536,-0.7840928283244782,0.0,strategy_signal,True,filled,normal,SCALP_29
1754497176.139005,BUY,sell,126.2298165111078,0.5078967280475067,0.03205585539401439,5.0,0.0,2.303835620807539,0.9499763927784466,0.0,strategy_signal,False,filled,normal,BUY_30
1754500776.139005,SCALP,buy,171.4251569209573,0.5043148946326305,0.043226129974987364,5.0,0.0,2.3946639491669175,0.0,0.0,strategy_signal,False,filled,normal,SCALP_31
1754504376.139005,BUY,buy,109.63580316312834,0.5124894069913991,0.0280935938740487,5.0,0.0,3.702760468157123,0.0,0.0,strategy_signal,True,filled,normal,BUY_32
1754507976.139005,SCALP,buy,131.21719607413488,0.5006564915811123,0.03284737051079363,5.0,0.0,3.7831375973803287,0.0,0.0,strategy_signal,False,filled,normal,SCALP_33
1754511576.139005,SCALP,sell,133.28012173991937,0.4839251676543877,0.03224880262899384,5.0,0.0,1.3724110712235968,-2.1835561373533423,0.0,strategy_signal,True,filled,normal,SCALP_34
1754515176.139005,BUY,sell,144.9652185909902,0.501846338585323,0.036375132086054716,5.0,0.0,2.3561191641948027,0.2141389153666636,0.0,strategy_signal,True,filled,normal,BUY_35
1754518776.139005,FUNDING_ARBITRAGE,sell,183.0629636397676,0.5061764084551115,0.04633107672816311,5.0,0.009266215345632623,1.3365598599801953,1.0719557082293514,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_36
1754522376.139005,SCALP,sell,140.9643589489385,0.5121707079698011,0.0360989077606935,5.0,0.0,1.0367882064665186,1.6720517547905416,0.0,strategy_signal,False,filled,normal,SCALP_37
1754525976.139005,FUNDING_ARBITRAGE,buy,50.759237576932804,0.5017483301199147,0.01273418134619303,5.0,0.002546836269238606,3.767580790770773,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_38
1754529576.140033,BUY,sell,156.82688320213038,0.48783145107640763,0.03825254300014278,5.0,0.0,1.9489963499872003,-1.9615189571167746,0.0,strategy_signal,True,filled,normal,BUY_39
1754533176.140033,FUNDING_ARBITRAGE,buy,148.6419338450515,0.49132358910020624,0.03651564421377307,5.0,0.007303128842754613,2.470863212237734,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_40
1754536776.140033,SCALP,sell,195.95158321286684,0.5014586185242831,0.04913080510778515,5.0,0.0,2.5723908986670416,0.21141107684840346,0.0,strategy_signal,True,filled,normal,SCALP_41
1754540376.140033,FUNDING_ARBITRAGE,buy,169.22169553124726,0.5273442215906174,0.04461904165308503,5.0,0.008923808330617006,2.9700707752754556,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_42
1754543976.140033,BUY,sell,92.11585436612836,0.5009376543015195,0.023072150005074364,5.0,0.0,1.0972638657258154,0.05823742977842921,0.0,strategy_signal,True,filled,normal,BUY_43
1754547576.140033,BUY,sell,191.06878765293715,0.4987586761111834,0.04764860778797388,5.0,0.0,4.866619276174678,-0.33120438493756105,0.0,strategy_signal,True,filled,normal,BUY_44
1754551176.140033,BUY,sell,94.16733381043785,0.5074034081794774,0.023890413057295348,5.0,0.0,2.540390914407701,0.0,0.0,strategy_signal,True,filled,normal,BUY_45
1754554776.140033,FUNDING_ARBITRAGE,sell,105.9030300641074,0.5109632978954108,0.02705628074933658,5.0,0.005411256149867316,4.720067339243327,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_46
1754558376.141015,SCALP,sell,150.6715275236076,0.4966458897592916,0.037415197424176844,5.0,0.0,2.4345871251846556,0.0,0.0,strategy_signal,False,filled,normal,SCALP_47
1754561976.141015,SCALP,sell,98.38261463579008,0.5044977403848874,0.02481690338845662,5.0,0.0,2.186040574591194,0.0,0.0,strategy_signal,True,filled,normal,SCALP_48
1754565576.141015,SCALP,buy,141.7270566298521,0.5177892434388596,0.03669237271359376,5.0,0.0,1.3263767216009614,0.0,0.0,strategy_signal,False,filled,normal,SCALP_49
1754569176.141015,BUY,sell,147.49458961666477,0.5095400176349321,0.037577197897166216,5.0,0.0,4.560021367270265,0.0,0.0,strategy_signal,True,filled,normal,BUY_50
1754572776.142009,SCALP,sell,115.77111845271304,0.506513912513058,0.029319841081748184,5.0,0.0,3.6881045411807976,0.0,0.0,strategy_signal,True,filled,normal,SCALP_51
1754576376.142009,SCALP,buy,197.27613324657966,0.501498337163396,0.04946682639259212,5.0,0.0,2.001005442063456,0.0,0.0,strategy_signal,False,filled,normal,SCALP_52
1754579976.142009,FUNDING_ARBITRAGE,sell,130.5623640794983,0.5014090736807132,0.03273257701533264,5.0,0.006546515403066528,2.3066049671841635,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_53
1754583576.142009,BUY,buy,62.8021197490652,0.5004557183990381,0.01571483997800042,5.0,0.0,3.162540486440426,0.0,0.0,strategy_signal,True,filled,normal,BUY_54
1754587176.142009,BUY,sell,127.4450522451793,0.4934839965239418,0.031446046859576825,5.0,0.0,2.291825891764984,0.0,0.0,strategy_signal,True,filled,normal,BUY_55
1754590776.143024,FUNDING_ARBITRAGE,buy,115.84571310584542,0.4922818092224325,0.02851436861920422,5.0,0.005702873723840844,1.693177280283383,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_56
1754594376.143024,SCALP,sell,132.3839997059181,0.5166130173060816,0.034195648765560874,5.0,0.0,3.8583836908002493,0.0,0.0,strategy_signal,True,filled,normal,SCALP_57
1754597976.143024,BUY,buy,193.2297920994791,0.5037729626546041,0.04867197241954391,5.0,0.0,3.446882984937409,0.0,0.0,strategy_signal,True,filled,normal,BUY_58
1754601576.143024,SCALP,sell,73.79696714637365,0.5165135098647949,0.019058565259075205,5.0,0.0,1.4806585912225687,0.0,0.0,strategy_signal,True,filled,normal,SCALP_59
1754605176.143024,BUY,buy,56.10932034784552,0.5044381942814623,0.014151842119313652,5.0,0.0,2.8966953163493008,0.0,0.0,strategy_signal,False,filled,normal,BUY_60
1754608776.143024,BUY,buy,101.94564816341011,0.5077463405342934,0.025881264894184047,5.0,0.0,2.8586952517584456,0.0,0.0,strategy_signal,True,filled,normal,BUY_61
1754612376.144012,SCALP,sell,192.37185973870788,0.496756045524326,0.047780942156980415,5.0,0.0,1.061218161161539,0.0,0.0,strategy_signal,True,filled,normal,SCALP_62
1754615976.144012,BUY,sell,148.80404474284177,0.505246090006305,0.037591330891722036,5.0,0.0,1.6517377083257188,0.0,0.0,strategy_signal,False,filled,normal,BUY_63
1754619576.144012,FUNDING_ARBITRAGE,sell,53.976696581243274,0.5064716269678704,0.013668832667926685,5.0,0.0027337665335853373,3.301896711503516,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_64
1754623176.144012,BUY,buy,171.68062651040043,0.5012609482782403,0.043028396822802864,5.0,0.0,4.282557902975821,0.0,0.0,strategy_signal,True,filled,normal,BUY_65
1754626776.144012,BUY,buy,147.7227157786682,0.4933102517268331,0.03643656505327312,5.0,0.0,1.8583564788334965,0.0,0.0,strategy_signal,True,filled,normal,BUY_66
1754630376.144012,BUY,buy,142.73808265068394,0.49131915774595514,0.03506497727310328,5.0,0.0,2.346216859554906,0.0,0.0,strategy_signal,True,filled,normal,BUY_67
1754633976.144012,BUY,sell,152.24205034591847,0.4876176914885165,0.037117958568577636,5.0,0.0,2.9841498171736247,0.0,0.0,strategy_signal,True,filled,normal,BUY_68
1754637576.144012,SCALP,buy,190.4972227783561,0.4917534867234893,0.04683883675619896,5.0,0.0,1.156745306702585,0.0,0.0,strategy_signal,True,filled,normal,SCALP_69
1754641176.144012,BUY,buy,132.19578248721308,0.516783055098229,0.03415827017242147,5.0,0.0,3.3036983010323384,0.0,0.0,strategy_signal,True,filled,normal,BUY_70
1754644776.144012,SCALP,buy,166.46194411129954,0.48125531125140486,0.04005534736239871,5.0,0.0,2.3632141610120714,0.0,0.0,strategy_signal,True,filled,normal,SCALP_71
1754648376.144012,BUY,sell,114.34910410625275,0.5082541634898803,0.029059204126670363,5.0,0.0,1.4124954753437304,0.906587797218485,0.0,strategy_signal,True,filled,normal,BUY_72
1754651976.144012,SCALP,sell,173.96861991616123,0.5081350963600064,0.04419978072235796,5.0,0.0,2.280198404122447,0.0,0.0,strategy_signal,True,filled,normal,SCALP_73
1754655576.144012,BUY,sell,51.625647722044754,0.5032416635248844,0.012990088420095731,5.0,0.0,4.802428587750224,0.0,0.0,strategy_signal,True,filled,normal,BUY_74
1754659176.144012,FUNDING_ARBITRAGE,sell,117.26682829674796,0.4986985694563232,0.029240399758134247,5.0,0.005848079951626849,2.172843086792258,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_75
1754662776.144012,FUNDING_ARBITRAGE,buy,162.856179415652,0.5062411981705216,0.04122225369842656,5.0,0.008244450739685312,1.3648244121947615,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_76
1754666376.145006,FUNDING_ARBITRAGE,sell,132.42933234856034,0.5062834550926428,0.033523389968520514,5.0,0.0067046779937041025,2.766122005493508,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_77
1754669976.145006,FUNDING_ARBITRAGE,buy,67.56005246414088,0.5041293145427562,0.017029501469609996,5.0,0.0034059002939219995,3.4728722532650442,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_78
1754673576.145006,FUNDING_ARBITRAGE,sell,155.14536971886798,0.49436275447196026,0.03834904615889512,5.0,0.007669809231779023,1.291052025456774,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_79
1754677176.145006,SCALP,sell,62.202317096284965,0.48551915658502676,0.015100208267111333,5.0,0.0,4.25119826903001,0.0,0.0,strategy_signal,True,filled,normal,SCALP_80
1754680776.145006,BUY,buy,163.00672778884126,0.48592536225623445,0.03960455162549805,5.0,0.0,2.505038342123663,0.0,0.0,strategy_signal,False,filled,normal,BUY_81
1754684376.145006,BUY,sell,133.76063746037076,0.5085765962320202,0.03401376485471031,5.0,0.0,1.4447899292246054,0.0,0.0,strategy_signal,True,filled,normal,BUY_82
1754687976.145006,BUY,sell,120.29909629911894,0.49840061470036573,0.029978571771689687,5.0,0.0,1.2252131027273494,0.0,0.0,strategy_signal,False,filled,normal,BUY_83
1754691576.145006,BUY,buy,147.38154531740952,0.5051934651424117,0.03722809678847275,5.0,0.0,4.848690193898168,0.0,0.0,strategy_signal,True,filled,normal,BUY_84
1754695176.145006,BUY,buy,180.28986922841904,0.5153273891300257,0.046454153798037474,5.0,0.0,1.8943833540778106,0.0,0.0,strategy_signal,True,filled,normal,BUY_85
1754698776.145006,BUY,sell,133.40075579638767,0.4973259936211662,0.03317183171312652,5.0,0.0,4.6985733208943845,0.0,0.0,strategy_signal,True,filled,normal,BUY_86
1754702376.145006,FUNDING_ARBITRAGE,buy,195.39538034286485,0.4989615888257,0.0487473947125389,5.0,0.00974947894250778,3.0923913766805953,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_87
1754705976.145006,SCALP,buy,118.18115971516599,0.5120041154841339,0.030254620073426365,5.0,0.0,4.604632041963956,0.0,0.0,strategy_signal,False,filled,normal,SCALP_88
1754709576.145006,SCALP,sell,58.67958466365611,0.5181608779024381,0.015202732552135247,5.0,0.0,2.5780871944325194,0.0,0.0,strategy_signal,False,filled,normal,SCALP_89
1754713176.145006,BUY,sell,75.45198558433484,0.48790877610439015,0.01840684297054945,5.0,0.0,1.9175789828197987,0.0,0.0,strategy_signal,False,filled,normal,BUY_90
1754716776.145006,BUY,buy,88.9924794281394,0.5158914413220255,0.02295522923950177,5.0,0.0,2.812963387315324,0.0,0.0,strategy_signal,False,filled,normal,BUY_91
1754720376.145006,BUY,buy,111.68100813082793,0.48485425156183765,0.02707450580547204,5.0,0.0,1.5327405008949988,0.0,0.0,strategy_signal,False,filled,normal,BUY_92
1754723976.145006,SCALP,sell,112.49585866077189,0.5067965966916342,0.02850625915559115,5.0,0.0,3.324650484723305,0.0,0.0,strategy_signal,True,filled,normal,SCALP_93
1754727576.146005,SCALP,sell,181.4992228888689,0.48768269232490175,0.04425701483666051,5.0,0.0,2.6450204663414763,0.0,0.0,strategy_signal,True,filled,normal,SCALP_94
1754731176.146005,SCALP,sell,197.79290759982564,0.5018958492016059,0.049635719662934626,5.0,0.0,2.506955879751763,0.0,0.0,strategy_signal,True,filled,normal,SCALP_95
1754734776.146005,BUY,sell,174.37463310597718,0.49305854046492503,0.04298845104666995,5.0,0.0,1.1472874705439655,0.0,0.0,strategy_signal,False,filled,normal,BUY_96
1754738376.146005,BUY,sell,61.30385905286935,0.5010986007304324,0.015359638995384244,5.0,0.0,3.766857588675648,0.0,0.0,strategy_signal,True,filled,normal,BUY_97
1754741976.146005,BUY,sell,186.97486283864643,0.5159614294390164,0.048235908749696015,5.0,0.0,4.028324808169824,0.0,0.0,strategy_signal,True,filled,normal,BUY_98
1754745576.146005,BUY,sell,80.75679927597874,0.5060105394421154,0.02043189578262832,5.0,0.0,2.005769758047194,0.0,0.0,strategy_signal,False,filled,normal,BUY_99
1754749176.146005,SCALP,buy,150.7551026608785,0.48465885829264377,0.03653239796870584,5.0,0.0,1.454230368798516,0.0,0.0,strategy_signal,True,filled,normal,SCALP_100
1754752776.146005,SCALP,sell,165.8477587603459,0.5127767682189851,0.042521438876746025,5.0,0.0,3.0806540044479735,0.0,0.0,strategy_signal,True,filled,normal,SCALP_101
1754756376.146005,SCALP,sell,134.14069573030793,0.49751035851520925,0.03336819281213255,5.0,0.0,1.536060913802563,0.0,0.0,strategy_signal,False,filled,normal,SCALP_102
1754759976.147013,FUNDING_ARBITRAGE,buy,143.04643270301972,0.5097157095095436,0.03645650696901444,5.0,0.007291301393802887,3.8163190723968943,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_103
1754763576.147013,SCALP,sell,52.18169985018229,0.5105842448684959,0.013321576906979915,5.0,0.0,2.5689761803989293,0.0,0.0,strategy_signal,True,filled,normal,SCALP_104
1754767176.147013,FUNDING_ARBITRAGE,sell,102.23832005349504,0.48241260513576883,0.024660527160855532,5.0,0.004932105432171106,3.055957956639243,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_105
1754770776.147013,SCALP,buy,128.54034140225167,0.5096862848462734,0.03275762453109264,5.0,0.0,2.8373872317846898,0.0,0.0,strategy_signal,True,filled,normal,SCALP_106
1754774376.147013,BUY,sell,59.93539667777988,0.5064573278872325,0.015177360423644854,5.0,0.0,1.1834450656185318,0.0,0.0,strategy_signal,True,filled,normal,BUY_107
1754777976.147013,SCALP,buy,81.36961866177712,0.4818069955047007,0.01960222574639703,5.0,0.0,3.1490536668562803,0.0,0.0,strategy_signal,True,filled,normal,SCALP_108
1754781576.147013,FUNDING_ARBITRAGE,buy,70.82407589741152,0.5091460551559408,0.018029899426616012,5.0,0.003605979885323203,3.5634989792128584,0.0,0.0,strategy_signal,False,filled,normal,FUNDING_ARBITRAGE_109
1754785176.147013,BUY,buy,181.14764072816257,0.5046777954620771,0.04571059598792273,5.0,0.0,3.407741582163841,0.0,0.0,strategy_signal,False,filled,normal,BUY_110
1754788776.147013,BUY,buy,101.76239417335802,0.50015064381579,0.025448263481020604,5.0,0.0,2.390476857930734,0.0,0.0,strategy_signal,False,filled,normal,BUY_111
1754792376.147013,SCALP,buy,130.16352555987845,0.5078603395571208,0.033052446144395925,5.0,0.0,1.5149935931985756,0.0,0.0,strategy_signal,True,filled,normal,SCALP_112
1754795976.14801,FUNDING_ARBITRAGE,buy,63.84358793431191,0.49712859902576617,0.015869236713281398,5.0,0.0031738473426562793,2.924581576225173,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_113
1754799576.14801,SCALP,buy,188.130860079772,0.4988767195030917,0.046927053156945904,5.0,0.0,4.224805119172245,0.0,0.0,strategy_signal,True,filled,normal,SCALP_114
1754803176.14801,BUY,sell,81.40239850050655,0.4977903040046678,0.020260662348138135,5.0,0.0,2.481888411165528,0.0,0.0,strategy_signal,True,filled,normal,BUY_115
1754806776.14801,SCALP,sell,105.33704593546585,0.5164496771350129,0.02720064168186368,5.0,0.0,1.1467328115623916,0.0,0.0,strategy_signal,False,filled,normal,SCALP_116
1754810376.14801,FUNDING_ARBITRAGE,buy,184.2810256530799,0.4975096396044362,0.04584079332929982,5.0,0.009168158665859965,3.0467097684626645,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_117
1754813976.14801,BUY,sell,117.1118550235182,0.4839355367974243,0.028337294213074207,5.0,0.0,2.076972923797524,0.0,0.0,strategy_signal,True,filled,normal,BUY_118
1754817576.14801,SCALP,buy,98.31187483747675,0.5020346363586722,0.024677983166885967,5.0,0.0,1.8457920279861786,0.0,0.0,strategy_signal,True,filled,normal,SCALP_119
1754821176.14801,BUY,buy,101.43902964173904,0.47823318610727816,0.024255755170599747,5.0,0.0,3.595291361166304,0.0,0.0,strategy_signal,True,filled,normal,BUY_120
1754824776.14801,FUNDING_ARBITRAGE,sell,138.02616770313188,0.4960896599876951,0.03423667730262564,5.0,0.006847335460525128,3.98175789673732,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_121
1754828376.14801,FUNDING_ARBITRAGE,sell,92.56638586980867,0.5139573193592857,0.02378758577221206,5.0,0.004757517154442412,3.2831132186756475,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_122
1754831976.14801,BUY,sell,140.86622290353307,0.486903507099881,0.03429412898182192,5.0,0.0,1.948907166943978,0.0,0.0,strategy_signal,False,filled,normal,BUY_123
1754835576.14801,SCALP,sell,86.89365925767622,0.49618089777631236,0.021557486930771384,5.0,0.0,2.1403806747753884,0.0,0.0,strategy_signal,False,filled,normal,SCALP_124
1754839176.14801,FUNDING_ARBITRAGE,buy,62.03506184924633,0.49586548761182303,0.015380523096453066,5.0,0.0030761046192906132,3.0980455582810187,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_125
1754842776.14801,FUNDING_ARBITRAGE,sell,109.67833985686124,0.4942322866943167,0.027103288354146472,5.0,0.005420657670829295,1.6835503495602633,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_126
1754846376.14801,BUY,sell,133.51443395208946,0.5075539122582575,0.03388288664766487,5.0,0.0,3.2864507578795994,0.0,0.0,strategy_signal,False,filled,normal,BUY_127
1754849976.14801,BUY,sell,195.19910997563514,0.49090307049851545,0.047911921222808344,5.0,0.0,3.9449887347939527,0.0,0.0,strategy_signal,True,filled,normal,BUY_128
1754853576.14801,BUY,sell,165.16692521642582,0.5063862364983764,0.04181912882717733,5.0,0.0,1.3491607183587018,0.0,0.0,strategy_signal,True,filled,normal,BUY_129
1754857176.14801,FUNDING_ARBITRAGE,sell,98.09632882392714,0.4827041990699085,0.023675754918326065,5.0,0.004735150983665213,2.8170718888763986,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_130
1754860776.14801,SCALP,sell,80.25956934953538,0.5124171395965235,0.020563189475668864,5.0,0.0,3.7382861915193333,0.0,0.0,strategy_signal,False,filled,normal,SCALP_131
1754864376.149007,FUNDING_ARBITRAGE,buy,50.40663491214945,0.4992832596344256,0.012583594493070208,5.0,0.002516718898614042,3.4244075242233545,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_132
1754867976.149007,FUNDING_ARBITRAGE,buy,177.60911900246822,0.48976181480510944,0.04349308222429274,5.0,0.008698616444858549,3.9838981021948725,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_133
1754871576.149007,BUY,sell,198.6394214686086,0.49491594045106246,0.049154908043395694,5.0,0.0,4.705797694358845,0.0,0.0,strategy_signal,True,filled,normal,BUY_134
1754875176.149007,BUY,sell,174.19113307662377,0.48758159483294466,0.04246619523562896,5.0,0.0,4.002007699061254,0.0,0.0,strategy_signal,True,filled,normal,BUY_135
1754878776.149007,FUNDING_ARBITRAGE,buy,77.96074801822161,0.5065339973791488,0.019744884666169173,5.0,0.003948976933233835,4.631464521850064,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_136
1754882376.149007,SCALP,buy,152.44730951256986,0.48708875611051294,0.037127685181436006,5.0,0.0,2.807794405196157,0.0,0.0,strategy_signal,True,filled,normal,SCALP_137
1754885976.149007,FUNDING_ARBITRAGE,buy,95.20668112462131,0.5001841837918956,0.02381043804492699,5.0,0.0047620876089853985,1.9288507805872692,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_138
1754889576.149007,FUNDING_ARBITRAGE,sell,131.5329291670983,0.5167643731227528,0.033985765843017504,5.0,0.006797153168603501,4.625888443858187,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_139
1754893176.149007,FUNDING_ARBITRAGE,sell,190.97481854202127,0.4852141375422016,0.04633184093557265,5.0,0.009266368187114531,1.557088290653549,0.0,0.0,strategy_signal,True,filled,normal,FUNDING_ARBITRAGE_140
1754896776.149007,BUY,buy,130.01916379644823,0.5114375404320692,0.03324834067054491,5.0,0.0,4.575570332203831,0.0,0.0,strategy_signal,True,filled,normal,BUY_141
1754900376.149007,SCALP,buy,96.75831016933223,0.5083033581654425,0.02459128699474253,5.0,0.0,1.1341297389431175,0.0,0.0,strategy_signal,True,filled,normal,SCALP_142
1754903976.149007,SCALP,buy,181.51484551426242,0.49143916174091135,0.04460175176153008,5.0,0.0,2.36832699486363,0.0,0.0,strategy_signal,True,filled,normal,SCALP_143
